,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
3152,Eaciy,21135,15050,2843,1715,55351012,9154,358,4558,1217
3153,ArciveMeRkz_,3174,2677,346,255,7940245,1271,26,601,199
3154,ItsBigovi,13842,11026,1687,1454,31829437,4461,198,3141,792
3155,DeityDemon_,3174,2677,346,255,7940245,1271,26,601,199
3156,R6_DDoS_Sten,4622,4351,493,394,12315653,1926,61,887,295
3157,kingofcarnage777,2554,1547,364,100,5414898,1157,11,464,122
3158,Ginoxyy,22549,15884,2374,1589,61062510,6085,501,3963,1142
3159,OSAMABlNLATlN,21776,17909,2424,1865,56678583,9551,316,4289,1354
3160,Hegzsomb,13842,11026,1687,1454,31829437,4461,198,3141,792
3161,TeeMoO_R6S,2569,1911,289,164,6933256,1032,26,453,132
3162,DFFY,22395,18230,2347,2009,56430443,8442,965,4356,1375
3163,Glockated,35334,33131,4774,3747,110144574,11757,807,8521,2762
3164,UrbinaShotz,18055,14239,1948,1526,45513521,7042,246,3474,1066
3165,BF_Pedruuuuh_,19755,18051,1944,1702,46719315,7634,158,3646,1108
3166,ByyFr4n,1507,902,141,86,3513905,640,14,227,67
3167,yPeggy,42360,21944,3535,2334,92095858,14452,585,5869,1901
3168,rniqu,1801,1034,206,112,4369646,545,69,318,93
3169,xSiickOG-,19993,18468,2361,1925,55261013,7898,235,4286,1306
3170,MangiaLeggende,23459,21410,2706,2356,64652661,9835,636,5062,1430
3171,xP4NZ3R05,15631,15683,2531,2160,44862407,5608,262,4691,1233
3172,ImTempx-,2134,1844,237,171,5497164,856,13,408,127
3173,Rooski_DnS,32606,25915,3771,3099,77169927,13606,470,6870,1947
3174,F_r4C,37834,28553,4747,3891,99022995,11849,683,8638,2584
3175,iTzNeves__,2693,2221,283,190,6832062,1006,28,473,151
3176,Kronikz_MrKrabs,22972,18688,2238,1887,59632339,8187,385,4125,1338
3177,Neat_sa,22972,18688,2238,1887,59632339,8187,385,4125,1338
3178,amazon-like,19997,13351,2195,1509,52110007,6459,414,3704,1248
3179,xWhiteShxrk,12460,10485,1833,1368,34331995,4567,113,3201,987
3180,Reza-Hs021,19468,15030,2550,1741,47226173,8121,278,4291,1115
3181,DissCredit,2240,1599,244,136,5338362,779,7,380,118
3182,Max10_S04,10273,7336,1306,829,25624479,3361,103,2135,615
3183,TrickzTV_,27389,17500,2864,1973,67391781,10585,427,4837,1448
3184,Aphasia_HxZe-,12220,10802,1425,1146,34599430,4637,316,2571,816
3185,HellaMercy,15493,13914,1830,1467,40295708,6611,263,3297,998
3186,tuchisei,25017,23455,2806,2665,61584864,9287,302,5471,1592
3187,Kxrtoffelsuppe,35719,34717,4279,3528,93360128,12504,1040,7807,2290
3188,abuzetti,24702,18189,3270,1855,62021665,9276,309,5125,1415
3189,xBreezY1K,47257,39550,7351,2863,132862042,18472,476,10214,3449
3190,brayanzikao,1008,697,129,57,2485367,424,7,186,53
3191,Plcgue,13873,9127,1636,846,35320108,5266,246,2482,784
3192,z-Ruge,17523,13113,2004,1531,39737736,6579,307,3535,1028
3193,xBosS--9,26760,20572,3768,2812,76682141,9583,951,6580,1615
3194,itDAX,30475,22455,3796,1954,72593240,11987,298,5750,1834
3195,Divin3-UK-,21303,13588,2033,1426,50264639,7643,264,3459,1064
3196,Malyafka_,30362,22359,3254,2727,81261284,13507,270,5981,1847
3197,Bananasenjor,23392,18696,2604,2044,63813706,8362,233,4648,1461
3198,vRxveel-_-,24210,26234,2848,2642,62775930,9999,448,5490,1673
3199,lKucuk,12522,10799,1347,1182,34427880,4665,381,2529,772
3200,vRxveel-_-,1165,910,140,78,2791057,414,31,218,63
